source	target	prediction
alice notices margaret <eos>	notice ( alice , margaret ) <eos>	notice ( alice , margaret ) <eos>
katherine meets katherine <eos>	meet ( katherine , katherine ) <eos>	meet ( katherine , katherine ) <eos>
rachael notices tracy <eos>	notice ( rachael , tracy ) <eos>	notice ( rachael , tracy ) <eos>
isla knows john <eos>	know ( isla , john ) <eos>	know ( isla , john ) <eos>
henry likes francis <eos>	like ( henry , francis ) <eos>	like ( henry , francis ) <eos>
xerxes notices quinn <eos>	notice ( xerxes , quinn ) <eos>	notice ( xerxes , quinn ) <eos>
eliza throws alice <eos>	throw ( eliza , alice ) <eos>	throw ( eliza , alice ) <eos>
yvette throws samuel <eos>	throw ( yvettte , samuel ) <eos>	throw ( yvettte , samuel ) <eos>
patricia meets tracy <eos>	meet ( patricia , tracy ) <eos>	meet ( patricia , tracy ) <eos>
alice dislikes victor <eos>	dislike ( alice , victor ) <eos>	dislike ( alice , victor ) <eos>
victor throws xerxes <eos>	throw ( victor , xerxes ) <eos>	throw ( victor , xerxes ) <eos>
tracy dislikes alice <eos>	dislike ( tracy , alice ) <eos>	dislike ( tracy , alice ) <eos>
oswald knows john <eos>	know ( oswald , john ) <eos>	know ( oswald , john ) <eos>
patricia sees winnifred <eos>	see ( patricia , winnifred ) <eos>	see ( patricia , winnifred ) <eos>
tracy meets claire <eos>	meet ( tracy , claire ) <eos>	meet ( tracy , claire ) <eos>
oswald sees claire <eos>	see ( oswald , claire ) <eos>	see ( oswald , claire ) <eos>
rachael likes john <eos>	like ( rachael , john ) <eos>	like ( rachael , john ) <eos>
yvette likes ursula <eos>	like ( yvettte , ursula ) <eos>	like ( yvettte , ursula ) <eos>
winnifred throws alice <eos>	throw ( winnifred , alice ) <eos>	throw ( winnifred , alice ) <eos>
tracy dislikes daniel <eos>	dislike ( tracy , daniel ) <eos>	dislike ( tracy , daniel ) <eos>
john meets alice <eos>	meet ( john , alice ) <eos>	meet ( john , alice ) <eos>
daniel knows alice <eos>	know ( daniel , alice ) <eos>	know ( daniel , alice ) <eos>
grace notices yvette <eos>	notice ( grace , yvettte ) <eos>	notice ( grace , yvettte ) <eos>
eliza notices margaret <eos>	notice ( eliza , margaret ) <eos>	notice ( eliza , margaret ) <eos>
patricia likes victor <eos>	like ( patricia , victor ) <eos>	like ( patricia , victor ) <eos>
grace likes grace <eos>	like ( grace , grace ) <eos>	like ( grace , grace ) <eos>
john sees claire <eos>	see ( john , claire ) <eos>	see ( john , claire ) <eos>
oswald meets claire <eos>	meet ( oswald , claire ) <eos>	meet ( oswald , claire ) <eos>
quinn slumbers <eos>	slumber ( quinn ) <eos>	slumber ( quinn ) <eos>
isla slumbers <eos>	slumber ( isla ) <eos>	slumber ( isla ) <eos>
bob flies <eos>	fly ( bob ) <eos>	fly ( bob ) <eos>
yvette walks <eos>	walk ( yvettte ) <eos>	walk ( yvettte ) <eos>
henry dances <eos>	dance ( henry ) <eos>	dance ( henry ) <eos>
yvette knows patricia <eos>	know ( yvettte , patricia ) <eos>	know ( yvettte , patricia ) <eos>
katherine meets margaret <eos>	meet ( katherine , margaret ) <eos>	meet ( katherine , margaret ) <eos>
neha throws samuel <eos>	throw ( neha , samuel ) <eos>	throw ( neha , samuel ) <eos>
katherine throws eliza <eos>	throw ( katherine , eliza ) <eos>	throw ( katherine , eliza ) <eos>
ursula dislikes margaret <eos>	dislike ( ursula , margaret ) <eos>	dislike ( ursula , margaret ) <eos>
rachael sees xerxes <eos>	see ( rachael , xerxes ) <eos>	see ( rachael , xerxes ) <eos>
daniel throws neha <eos>	throw ( daniel , neha ) <eos>	throw ( daniel , neha ) <eos>
neha meets john <eos>	meet ( neha , john ) <eos>	meet ( neha , john ) <eos>
eliza notices katherine <eos>	notice ( eliza , katherine ) <eos>	notice ( eliza , katherine ) <eos>
eliza knows eliza <eos>	know ( eliza , eliza ) <eos>	know ( eliza , eliza ) <eos>
eliza throws henry <eos>	throw ( eliza , henry ) <eos>	throw ( eliza , henry ) <eos>
eliza knows isla <eos>	know ( eliza , isla ) <eos>	know ( eliza , isla ) <eos>
claire meets eliza <eos>	meet ( claire , eliza ) <eos>	meet ( claire , eliza ) <eos>
isla knows herself <eos>	know ( isla , isla ) <eos>	know ( isla , victor ) <eos>
claire notices oswald <eos>	notice ( claire , oswald ) <eos>	notice ( claire , oswald ) <eos>
daniel throws henry <eos>	throw ( daniel , henry ) <eos>	throw ( daniel , henry ) <eos>
margaret throws quinn <eos>	throw ( margaret , quinn ) <eos>	throw ( margaret , quinn ) <eos>
winnifred likes grace <eos>	like ( winnifred , grace ) <eos>	like ( winnifred , grace ) <eos>
henry meets henry <eos>	meet ( henry , henry ) <eos>	meet ( henry , henry ) <eos>
daniel notices alice <eos>	notice ( daniel , alice ) <eos>	notice ( daniel , alice ) <eos>
victor throws victor <eos>	throw ( victor , victor ) <eos>	throw ( victor , victor ) <eos>
grace knows grace <eos>	know ( grace , grace ) <eos>	know ( grace , grace ) <eos>
eliza dislikes lewis <eos>	dislike ( eliza , lewis ) <eos>	dislike ( eliza , lewis ) <eos>
winnifred throws zelda <eos>	throw ( winnifred , zelda ) <eos>	throw ( winnifred , zelda ) <eos>
winnifred meets rachael <eos>	meet ( winnifred , rachael ) <eos>	meet ( winnifred , rachael ) <eos>
claire dislikes herself <eos>	dislike ( claire , claire ) <eos>	dislike ( claire , claire ) <eos>
daniel notices rachael <eos>	notice ( daniel , rachael ) <eos>	notice ( daniel , rachael ) <eos>
henry meets victor <eos>	meet ( henry , victor ) <eos>	meet ( henry , victor ) <eos>
samuel knows winnifred <eos>	know ( samuel , winnifred ) <eos>	know ( samuel , winnifred ) <eos>
yvette throws alice <eos>	throw ( yvettte , alice ) <eos>	throw ( yvettte , alice ) <eos>
katherine throws alice <eos>	throw ( katherine , alice ) <eos>	throw ( katherine , alice ) <eos>
francis meets winnifred <eos>	meet ( francis , winnifred ) <eos>	meet ( francis , winnifred ) <eos>
zelda sees herself <eos>	see ( zelda , zelda ) <eos>	see ( zelda , zelda ) <eos>
zelda likes john <eos>	like ( zelda , john ) <eos>	like ( zelda , john ) <eos>
victor meets tracy <eos>	meet ( victor , tracy ) <eos>	meet ( victor , tracy ) <eos>
grace likes oswald <eos>	like ( grace , oswald ) <eos>	like ( grace , oswald ) <eos>
margaret sees francis <eos>	see ( margaret , francis ) <eos>	see ( margaret , francis ) <eos>
alice notices xerxes <eos>	notice ( alice , xerxes ) <eos>	notice ( alice , xerxes ) <eos>
margaret sees ursula <eos>	see ( margaret , ursula ) <eos>	see ( margaret , ursula ) <eos>
isla meets isla <eos>	meet ( isla , isla ) <eos>	meet ( isla , isla ) <eos>
katherine meets claire <eos>	meet ( katherine , claire ) <eos>	meet ( katherine , claire ) <eos>
isla throws isla <eos>	throw ( isla , isla ) <eos>	throw ( isla , isla ) <eos>
henry notices alice <eos>	notice ( henry , alice ) <eos>	notice ( henry , alice ) <eos>
lewis knows claire <eos>	know ( lewis , claire ) <eos>	know ( lewis , claire ) <eos>
tracy likes rachael <eos>	like ( tracy , rachael ) <eos>	like ( tracy , rachael ) <eos>
lewis dislikes neha <eos>	dislike ( lewis , neha ) <eos>	dislike ( lewis , neha ) <eos>
neha sees neha <eos>	see ( neha , neha ) <eos>	see ( neha , neha ) <eos>
francis knows claire <eos>	know ( francis , claire ) <eos>	know ( francis , claire ) <eos>
katherine likes patricia <eos>	like ( katherine , patricia ) <eos>	like ( katherine , patricia ) <eos>
claire throws herself <eos>	throw ( claire , claire ) <eos>	throw ( claire , claire ) <eos>
alice dislikes herself <eos>	dislike ( alice , alice ) <eos>	dislike ( alice , claire ) <eos>
victor sees winnifred <eos>	see ( victor , winnifred ) <eos>	see ( victor , winnifred ) <eos>
katherine notices patricia <eos>	notice ( katherine , patricia ) <eos>	notice ( katherine , patricia ) <eos>
tracy sees ursula <eos>	see ( tracy , ursula ) <eos>	see ( tracy , ursula ) <eos>
daniel notices daniel <eos>	notice ( daniel , daniel ) <eos>	notice ( daniel , daniel ) <eos>
claire notices quinn <eos>	notice ( claire , quinn ) <eos>	notice ( claire , quinn ) <eos>
xerxes knows francis <eos>	know ( xerxes , francis ) <eos>	know ( xerxes , francis ) <eos>
bob knows john <eos>	know ( bob , john ) <eos>	know ( bob , john ) <eos>
ursula knows eliza <eos>	know ( ursula , eliza ) <eos>	know ( ursula , eliza ) <eos>
isla dislikes isla <eos>	dislike ( isla , isla ) <eos>	dislike ( isla , isla ) <eos>
winnifred notices henry <eos>	notice ( winnifred , henry ) <eos>	notice ( winnifred , henry ) <eos>
isla sees francis <eos>	see ( isla , francis ) <eos>	see ( isla , francis ) <eos>
bob notices lewis <eos>	notice ( bob , lewis ) <eos>	notice ( bob , lewis ) <eos>
henry sees isla <eos>	see ( henry , isla ) <eos>	see ( henry , isla ) <eos>
grace sees herself <eos>	see ( grace , grace ) <eos>	see ( grace , grace ) <eos>
alice likes francis <eos>	like ( alice , francis ) <eos>	like ( alice , francis ) <eos>
margaret throws rachael <eos>	throw ( margaret , rachael ) <eos>	throw ( margaret , rachael ) <eos>
grace knows margaret <eos>	know ( grace , margaret ) <eos>	know ( grace , margaret ) <eos>
oswald dislikes alice <eos>	dislike ( oswald , alice ) <eos>	dislike ( oswald , alice ) <eos>
eliza likes grace <eos>	like ( eliza , grace ) <eos>	like ( eliza , grace ) <eos>
yvette dislikes tracy <eos>	dislike ( yvettte , tracy ) <eos>	dislike ( yvettte , tracy ) <eos>
samuel knows patricia <eos>	know ( samuel , patricia ) <eos>	know ( samuel , patricia ) <eos>
grace sees patricia <eos>	see ( grace , patricia ) <eos>	see ( grace , patricia ) <eos>
patricia likes bob <eos>	like ( patricia , bob ) <eos>	like ( patricia , bob ) <eos>
claire knows winnifred <eos>	know ( claire , winnifred ) <eos>	know ( claire , winnifred ) <eos>
yvette meets victor <eos>	meet ( yvettte , victor ) <eos>	meet ( yvettte , victor ) <eos>
patricia notices lewis <eos>	notice ( patricia , lewis ) <eos>	notice ( patricia , lewis ) <eos>
victor throws margaret <eos>	throw ( victor , margaret ) <eos>	throw ( victor , margaret ) <eos>
grace notices grace <eos>	notice ( grace , grace ) <eos>	notice ( grace , grace ) <eos>
quinn likes yvette <eos>	like ( quinn , yvettte ) <eos>	like ( quinn , yvettte ) <eos>
claire meets claire <eos>	meet ( claire , claire ) <eos>	meet ( claire , claire ) <eos>
yvette likes isla <eos>	like ( yvettte , isla ) <eos>	like ( yvettte , isla ) <eos>
claire knows claire <eos>	know ( claire , claire ) <eos>	know ( claire , claire ) <eos>
oswald likes winnifred <eos>	like ( oswald , winnifred ) <eos>	like ( oswald , winnifred ) <eos>
rachael meets neha <eos>	meet ( rachael , neha ) <eos>	meet ( rachael , neha ) <eos>
grace throws herself <eos>	throw ( grace , grace ) <eos>	throw ( grace , grace ) <eos>
quinn dislikes francis <eos>	dislike ( quinn , francis ) <eos>	dislike ( quinn , francis ) <eos>
ursula dislikes alice <eos>	dislike ( ursula , alice ) <eos>	dislike ( ursula , alice ) <eos>
katherine dislikes herself <eos>	dislike ( katherine , katherine ) <eos>	dislike ( katherine , katherine ) <eos>
neha meets henry <eos>	meet ( neha , henry ) <eos>	meet ( neha , henry ) <eos>
neha notices oswald <eos>	notice ( neha , oswald ) <eos>	notice ( neha , oswald ) <eos>
neha sees zelda <eos>	see ( neha , zelda ) <eos>	see ( neha , zelda ) <eos>
isla dislikes alice <eos>	dislike ( isla , alice ) <eos>	dislike ( isla , alice ) <eos>
eliza dislikes samuel <eos>	dislike ( eliza , samuel ) <eos>	dislike ( eliza , samuel ) <eos>
daniel likes samuel <eos>	like ( daniel , samuel ) <eos>	like ( daniel , samuel ) <eos>
francis knows samuel <eos>	know ( francis , samuel ) <eos>	know ( francis , samuel ) <eos>
bob notices alice <eos>	notice ( bob , alice ) <eos>	notice ( bob , alice ) <eos>
lewis likes ursula <eos>	like ( lewis , ursula ) <eos>	like ( lewis , ursula ) <eos>
bob notices henry <eos>	notice ( bob , henry ) <eos>	notice ( bob , henry ) <eos>
zelda notices herself <eos>	notice ( zelda , zelda ) <eos>	notice ( zelda , zelda ) <eos>
grace dislikes quinn <eos>	dislike ( grace , quinn ) <eos>	dislike ( grace , quinn ) <eos>
claire throws neha <eos>	throw ( claire , neha ) <eos>	throw ( claire , neha ) <eos>
oswald dislikes samuel <eos>	dislike ( oswald , samuel ) <eos>	dislike ( oswald , samuel ) <eos>
lewis meets oswald <eos>	meet ( lewis , oswald ) <eos>	meet ( lewis , oswald ) <eos>
claire notices winnifred <eos>	notice ( claire , winnifred ) <eos>	notice ( claire , winnifred ) <eos>
francis throws john <eos>	throw ( francis , john ) <eos>	throw ( francis , john ) <eos>
isla sees neha <eos>	see ( isla , neha ) <eos>	see ( isla , neha ) <eos>
victor likes rachael <eos>	like ( victor , rachael ) <eos>	like ( victor , rachael ) <eos>
quinn dislikes victor <eos>	dislike ( quinn , victor ) <eos>	dislike ( quinn , victor ) <eos>
ursula knows katherine <eos>	know ( ursula , katherine ) <eos>	know ( ursula , katherine ) <eos>
neha meets daniel <eos>	meet ( neha , daniel ) <eos>	meet ( neha , daniel ) <eos>
tracy likes victor <eos>	like ( tracy , victor ) <eos>	like ( tracy , victor ) <eos>
tracy meets neha <eos>	meet ( tracy , neha ) <eos>	meet ( tracy , neha ) <eos>
yvette throws zelda <eos>	throw ( yvettte , zelda ) <eos>	throw ( yvettte , zelda ) <eos>
isla sees isla <eos>	see ( isla , isla ) <eos>	see ( isla , isla ) <eos>
winnifred knows neha <eos>	know ( winnifred , neha ) <eos>	know ( winnifred , neha ) <eos>
samuel dislikes francis <eos>	dislike ( samuel , francis ) <eos>	dislike ( samuel , francis ) <eos>
quinn notices francis <eos>	notice ( quinn , francis ) <eos>	notice ( quinn , francis ) <eos>
samuel knows xerxes <eos>	know ( samuel , xerxes ) <eos>	know ( samuel , xerxes ) <eos>
ursula meets quinn <eos>	meet ( ursula , quinn ) <eos>	meet ( ursula , quinn ) <eos>
tracy sees samuel <eos>	see ( tracy , samuel ) <eos>	see ( tracy , samuel ) <eos>
alice throws alice <eos>	throw ( alice , alice ) <eos>	throw ( alice , alice ) <eos>
bob likes bob <eos>	like ( bob , bob ) <eos>	like ( bob , bob ) <eos>
margaret notices zelda <eos>	notice ( margaret , zelda ) <eos>	notice ( margaret , zelda ) <eos>
zelda dislikes victor <eos>	dislike ( zelda , victor ) <eos>	dislike ( zelda , victor ) <eos>
ursula knows quinn <eos>	know ( ursula , quinn ) <eos>	know ( ursula , quinn ) <eos>
grace sees grace <eos>	see ( grace , grace ) <eos>	see ( grace , grace ) <eos>
henry throws rachael <eos>	throw ( henry , rachael ) <eos>	throw ( henry , rachael ) <eos>
zelda throws neha <eos>	throw ( zelda , neha ) <eos>	throw ( zelda , neha ) <eos>
oswald notices yvette <eos>	notice ( oswald , yvettte ) <eos>	notice ( oswald , yvettte ) <eos>
ursula meets margaret <eos>	meet ( ursula , margaret ) <eos>	meet ( ursula , margaret ) <eos>
oswald throws lewis <eos>	throw ( oswald , lewis ) <eos>	throw ( oswald , lewis ) <eos>
patricia throws samuel <eos>	throw ( patricia , samuel ) <eos>	throw ( patricia , samuel ) <eos>
francis notices lewis <eos>	notice ( francis , lewis ) <eos>	notice ( francis , lewis ) <eos>
claire dislikes john <eos>	dislike ( claire , john ) <eos>	dislike ( claire , john ) <eos>
alice eats <eos>	eat ( alice ) <eos>	eat ( alice ) <eos>
alice slumbers <eos>	slumber ( alice ) <eos>	slumber ( alice ) <eos>
patricia slumbers <eos>	slumber ( patricia ) <eos>	slumber ( patricia ) <eos>
lewis eats <eos>	eat ( lewis ) <eos>	eat ( lewis ) <eos>
ursula slumbers <eos>	slumber ( ursula ) <eos>	slumber ( ursula ) <eos>
eliza meets isla <eos>	meet ( eliza , isla ) <eos>	meet ( eliza , isla ) <eos>
tracy dislikes isla <eos>	dislike ( tracy , isla ) <eos>	dislike ( tracy , isla ) <eos>
john sees victor <eos>	see ( john , victor ) <eos>	see ( john , victor ) <eos>
patricia sees isla <eos>	see ( patricia , isla ) <eos>	see ( patricia , isla ) <eos>
quinn throws bob <eos>	throw ( quinn , bob ) <eos>	throw ( quinn , bob ) <eos>
quinn dislikes claire <eos>	dislike ( quinn , claire ) <eos>	dislike ( quinn , claire ) <eos>
bob notices grace <eos>	notice ( bob , grace ) <eos>	notice ( bob , grace ) <eos>
alice sees herself <eos>	see ( alice , alice ) <eos>	see ( alice , winnifred ) <eos>
claire notices claire <eos>	notice ( claire , claire ) <eos>	notice ( claire , claire ) <eos>
bob throws himself <eos>	throw ( bob , bob ) <eos>	throw ( bob , bob ) <eos>
john meets samuel <eos>	meet ( john , samuel ) <eos>	meet ( john , samuel ) <eos>
katherine sees winnifred <eos>	see ( katherine , winnifred ) <eos>	see ( katherine , winnifred ) <eos>
winnifred sees patricia <eos>	see ( winnifred , patricia ) <eos>	see ( winnifred , patricia ) <eos>
victor knows daniel <eos>	know ( victor , daniel ) <eos>	know ( victor , daniel ) <eos>
alice meets herself <eos>	meet ( alice , alice ) <eos>	meet ( alice , alice ) <eos>
francis likes daniel <eos>	like ( francis , daniel ) <eos>	like ( francis , daniel ) <eos>
alice likes herself <eos>	like ( alice , alice ) <eos>	like ( alice , claire ) <eos>
francis knows patricia <eos>	know ( francis , patricia ) <eos>	know ( francis , patricia ) <eos>
lewis meets tracy <eos>	meet ( lewis , tracy ) <eos>	meet ( lewis , tracy ) <eos>
lewis likes bob <eos>	like ( lewis , bob ) <eos>	like ( lewis , bob ) <eos>
henry sees henry <eos>	see ( henry , henry ) <eos>	see ( henry , henry ) <eos>
neha throws zelda <eos>	throw ( neha , zelda ) <eos>	throw ( neha , zelda ) <eos>
claire likes claire <eos>	like ( claire , claire ) <eos>	like ( claire , claire ) <eos>
bob dislikes quinn <eos>	dislike ( bob , quinn ) <eos>	dislike ( bob , quinn ) <eos>
lewis likes eliza <eos>	like ( lewis , eliza ) <eos>	like ( lewis , eliza ) <eos>
yvette sees lewis <eos>	see ( yvettte , lewis ) <eos>	see ( yvettte , lewis ) <eos>
john dislikes himself <eos>	dislike ( john , john ) <eos>	dislike ( john , john ) <eos>
grace notices herself <eos>	notice ( grace , grace ) <eos>	notice ( grace , grace ) <eos>
daniel knows tracy <eos>	know ( daniel , tracy ) <eos>	know ( daniel , tracy ) <eos>
margaret dislikes xerxes <eos>	dislike ( margaret , xerxes ) <eos>	dislike ( margaret , xerxes ) <eos>
grace notices claire <eos>	notice ( grace , claire ) <eos>	notice ( grace , claire ) <eos>
lewis sees rachael <eos>	see ( lewis , rachael ) <eos>	see ( lewis , rachael ) <eos>
alice meets daniel <eos>	meet ( alice , daniel ) <eos>	meet ( alice , daniel ) <eos>
patricia meets isla <eos>	meet ( patricia , isla ) <eos>	meet ( patricia , isla ) <eos>
oswald sees xerxes <eos>	see ( oswald , xerxes ) <eos>	see ( oswald , xerxes ) <eos>
daniel sings <eos>	sing ( daniel ) <eos>	sing ( daniel ) <eos>
katherine sings <eos>	sing ( katherine ) <eos>	sing ( katherine ) <eos>
claire slumbers <eos>	slumber ( claire ) <eos>	slumber ( claire ) <eos>
isla sleeps <eos>	sleep ( isla ) <eos>	sleep ( isla ) <eos>
patricia sings <eos>	sing ( patricia ) <eos>	sing ( patricia ) <eos>
oswald sees daniel <eos>	see ( oswald , daniel ) <eos>	see ( oswald , daniel ) <eos>
lewis throws margaret <eos>	throw ( lewis , margaret ) <eos>	throw ( lewis , margaret ) <eos>
daniel throws claire <eos>	throw ( daniel , claire ) <eos>	throw ( daniel , claire ) <eos>
winnifred meets patricia <eos>	meet ( winnifred , patricia ) <eos>	meet ( winnifred , patricia ) <eos>
katherine throws rachael <eos>	throw ( katherine , rachael ) <eos>	throw ( katherine , rachael ) <eos>
samuel sees lewis <eos>	see ( samuel , lewis ) <eos>	see ( samuel , lewis ) <eos>
eliza meets eliza <eos>	meet ( eliza , eliza ) <eos>	meet ( eliza , eliza ) <eos>
margaret knows margaret <eos>	know ( margaret , margaret ) <eos>	know ( margaret , margaret ) <eos>
margaret knows katherine <eos>	know ( margaret , katherine ) <eos>	know ( margaret , katherine ) <eos>
quinn likes oswald <eos>	like ( quinn , oswald ) <eos>	like ( quinn , oswald ) <eos>
bob likes alice <eos>	like ( bob , alice ) <eos>	like ( bob , alice ) <eos>
zelda throws samuel <eos>	throw ( zelda , samuel ) <eos>	throw ( zelda , samuel ) <eos>
bob sees himself <eos>	see ( bob , bob ) <eos>	see ( bob , bob ) <eos>
tracy sees john <eos>	see ( tracy , john ) <eos>	see ( tracy , john ) <eos>
daniel notices xerxes <eos>	notice ( daniel , xerxes ) <eos>	notice ( daniel , xerxes ) <eos>
oswald sees patricia <eos>	see ( oswald , patricia ) <eos>	see ( oswald , patricia ) <eos>
oswald sees isla <eos>	see ( oswald , isla ) <eos>	see ( oswald , isla ) <eos>
alice likes alice <eos>	like ( alice , alice ) <eos>	like ( alice , alice ) <eos>
yvette throws lewis <eos>	throw ( yvettte , lewis ) <eos>	throw ( yvettte , lewis ) <eos>
grace meets samuel <eos>	meet ( grace , samuel ) <eos>	meet ( grace , samuel ) <eos>
eliza throws bob <eos>	throw ( eliza , bob ) <eos>	throw ( eliza , bob ) <eos>
tracy sees lewis <eos>	see ( tracy , lewis ) <eos>	see ( tracy , lewis ) <eos>
ursula likes rachael <eos>	like ( ursula , rachael ) <eos>	like ( ursula , rachael ) <eos>
tracy meets xerxes <eos>	meet ( tracy , xerxes ) <eos>	meet ( tracy , xerxes ) <eos>
grace throws grace <eos>	throw ( grace , grace ) <eos>	throw ( grace , grace ) <eos>
neha sees yvette <eos>	see ( neha , yvettte ) <eos>	see ( neha , yvettte ) <eos>
katherine throws ursula <eos>	throw ( katherine , ursula ) <eos>	throw ( katherine , ursula ) <eos>
grace throws yvette <eos>	throw ( grace , yvettte ) <eos>	throw ( grace , yvettte ) <eos>
margaret meets victor <eos>	meet ( margaret , victor ) <eos>	meet ( margaret , victor ) <eos>
katherine meets alice <eos>	meet ( katherine , alice ) <eos>	meet ( katherine , alice ) <eos>
rachael knows winnifred <eos>	know ( rachael , winnifred ) <eos>	know ( rachael , winnifred ) <eos>
margaret knows john <eos>	know ( margaret , john ) <eos>	know ( margaret , john ) <eos>
claire throws patricia <eos>	throw ( claire , patricia ) <eos>	throw ( claire , patricia ) <eos>
isla knows zelda <eos>	know ( isla , zelda ) <eos>	know ( isla , zelda ) <eos>
rachael likes ursula <eos>	like ( rachael , ursula ) <eos>	like ( rachael , ursula ) <eos>
alice dislikes eliza <eos>	dislike ( alice , eliza ) <eos>	dislike ( alice , eliza ) <eos>
grace sees eliza <eos>	see ( grace , eliza ) <eos>	see ( grace , eliza ) <eos>
francis meets grace <eos>	meet ( francis , grace ) <eos>	meet ( francis , grace ) <eos>
daniel throws isla <eos>	throw ( daniel , isla ) <eos>	throw ( daniel , isla ) <eos>
winnifred sees francis <eos>	see ( winnifred , francis ) <eos>	see ( winnifred , francis ) <eos>
margaret likes lewis <eos>	like ( margaret , lewis ) <eos>	like ( margaret , lewis ) <eos>
zelda sees daniel <eos>	see ( zelda , daniel ) <eos>	see ( zelda , daniel ) <eos>
alice likes isla <eos>	like ( alice , isla ) <eos>	like ( alice , isla ) <eos>
winnifred dislikes zelda <eos>	dislike ( winnifred , zelda ) <eos>	dislike ( winnifred , zelda ) <eos>
john throws eliza <eos>	throw ( john , eliza ) <eos>	throw ( john , eliza ) <eos>
quinn knows margaret <eos>	know ( quinn , margaret ) <eos>	know ( quinn , margaret ) <eos>
isla sees quinn <eos>	see ( isla , quinn ) <eos>	see ( isla , quinn ) <eos>
oswald meets rachael <eos>	meet ( oswald , rachael ) <eos>	meet ( oswald , rachael ) <eos>
daniel notices grace <eos>	notice ( daniel , grace ) <eos>	notice ( daniel , grace ) <eos>
margaret likes winnifred <eos>	like ( margaret , winnifred ) <eos>	like ( margaret , winnifred ) <eos>
oswald knows rachael <eos>	know ( oswald , rachael ) <eos>	know ( oswald , rachael ) <eos>
grace meets grace <eos>	meet ( grace , grace ) <eos>	meet ( grace , grace ) <eos>
isla dislikes henry <eos>	dislike ( isla , henry ) <eos>	dislike ( isla , henry ) <eos>
xerxes notices tracy <eos>	notice ( xerxes , tracy ) <eos>	notice ( xerxes , tracy ) <eos>
daniel knows xerxes <eos>	know ( daniel , xerxes ) <eos>	know ( daniel , xerxes ) <eos>
eliza likes claire <eos>	like ( eliza , claire ) <eos>	like ( eliza , claire ) <eos>
quinn likes ursula <eos>	like ( quinn , ursula ) <eos>	like ( quinn , ursula ) <eos>
alice notices bob <eos>	notice ( alice , bob ) <eos>	notice ( alice , bob ) <eos>
daniel sees daniel <eos>	see ( daniel , daniel ) <eos>	see ( daniel , daniel ) <eos>
grace meets henry <eos>	meet ( grace , henry ) <eos>	meet ( grace , henry ) <eos>
claire dislikes claire <eos>	dislike ( claire , claire ) <eos>	dislike ( claire , claire ) <eos>
xerxes sees oswald <eos>	see ( xerxes , oswald ) <eos>	see ( xerxes , oswald ) <eos>
daniel sees bob <eos>	see ( daniel , bob ) <eos>	see ( daniel , bob ) <eos>
eliza likes john <eos>	like ( eliza , john ) <eos>	like ( eliza , john ) <eos>
quinn dislikes zelda <eos>	dislike ( quinn , zelda ) <eos>	dislike ( quinn , zelda ) <eos>
margaret likes katherine <eos>	like ( margaret , katherine ) <eos>	like ( margaret , katherine ) <eos>
katherine meets francis <eos>	meet ( katherine , francis ) <eos>	meet ( katherine , francis ) <eos>
rachael meets samuel <eos>	meet ( rachael , samuel ) <eos>	meet ( rachael , samuel ) <eos>
grace likes henry <eos>	like ( grace , henry ) <eos>	like ( grace , henry ) <eos>
alice sees alice <eos>	see ( alice , alice ) <eos>	see ( alice , alice ) <eos>
alice likes samuel <eos>	like ( alice , samuel ) <eos>	like ( alice , samuel ) <eos>
neha meets lewis <eos>	meet ( neha , lewis ) <eos>	meet ( neha , lewis ) <eos>
yvette likes samuel <eos>	like ( yvettte , samuel ) <eos>	like ( yvettte , samuel ) <eos>
oswald dislikes victor <eos>	dislike ( oswald , victor ) <eos>	dislike ( oswald , victor ) <eos>
ursula knows winnifred <eos>	know ( ursula , winnifred ) <eos>	know ( ursula , winnifred ) <eos>
oswald likes john <eos>	like ( oswald , john ) <eos>	like ( oswald , john ) <eos>
