source	target	prediction
every bear notices francis <eos>	all x . ( bear ( x ) -> notice ( x , francis ) ) <eos>	all x . ( bear ( x ) -> know ( x , neha ) ) <eos>
everyone notices katherine <eos>	all x . ( person ( x ) -> notice ( x , katherine ) ) <eos>	all x . ( person ( x ) -> dislike ( x , francis ) ) <eos>
claire dislikes isla <eos>	dislike ( claire , isla ) <eos>	dislike ( claire , isla ) <eos>
lewis notices samuel <eos>	notice ( lewis , samuel ) <eos>	notice ( lewis , samuel ) <eos>
oswald knows daniel <eos>	know ( oswald , daniel ) <eos>	know ( oswald , daniel ) <eos>
lewis dislikes lewis <eos>	dislike ( lewis , lewis ) <eos>	dislike ( lewis , lewis ) <eos>
rachael meets yvette <eos>	meet ( rachael , yvettte ) <eos>	meet ( rachael , yvettte ) <eos>
francis meets bob <eos>	meet ( francis , bob ) <eos>	meet ( francis , bob ) <eos>
lewis dislikes himself <eos>	dislike ( lewis , lewis ) <eos>	dislike ( lewis , lewis ) <eos>
daniel notices winnifred <eos>	notice ( daniel , winnifred ) <eos>	notice ( daniel , winnifred ) <eos>
isla dislikes yvette <eos>	dislike ( isla , yvettte ) <eos>	dislike ( isla , yvettte ) <eos>
samuel throws eliza <eos>	throw ( samuel , eliza ) <eos>	throw ( samuel , eliza ) <eos>
xerxes likes isla <eos>	like ( xerxes , isla ) <eos>	like ( xerxes , isla ) <eos>
zelda dislikes ursula <eos>	dislike ( zelda , ursula ) <eos>	dislike ( zelda , ursula ) <eos>
katherine throws henry <eos>	throw ( katherine , henry ) <eos>	throw ( katherine , henry ) <eos>
margaret throws claire <eos>	throw ( margaret , claire ) <eos>	throw ( margaret , claire ) <eos>
francis meets francis <eos>	meet ( francis , francis ) <eos>	meet ( francis , francis ) <eos>
every bear knows yvette <eos>	all x . ( bear ( x ) -> know ( x , yvettte ) ) <eos>	all x . ( bear ( x ) -> like ( x , grace ) ) <eos>
every condor notices grace <eos>	all x . ( condor ( x ) -> notice ( x , grace ) ) <eos>	all x . ( actor ( x ) -> see ( x , eliza ) ) <eos>
every prion knows margaret <eos>	all x . ( prion ( x ) -> know ( x , margaret ) ) <eos>	all x . ( prion ( x ) -> like ( x , alice ) ) <eos>
every person throws xerxes <eos>	all x . ( person ( x ) -> throw ( x , xerxes ) ) <eos>	all x . ( person ( x ) -> meet ( x , lewis ) ) <eos>
every hoplite knows alice <eos>	all x . ( hoplite ( x ) -> know ( x , alice ) ) <eos>	all x . ( turtle ( x ) -> like ( x , daniel ) ) <eos>
katherine dislikes alice <eos>	dislike ( katherine , alice ) <eos>	dislike ( katherine , alice ) <eos>
margaret sees quinn <eos>	see ( margaret , quinn ) <eos>	see ( margaret , quinn ) <eos>
quinn knows john <eos>	know ( quinn , john ) <eos>	know ( quinn , john ) <eos>
john meets samuel <eos>	meet ( john , samuel ) <eos>	meet ( john , samuel ) <eos>
neha likes alice <eos>	like ( neha , alice ) <eos>	like ( neha , alice ) <eos>
tracy sees john <eos>	see ( tracy , john ) <eos>	see ( tracy , john ) <eos>
claire notices francis <eos>	notice ( claire , francis ) <eos>	notice ( claire , francis ) <eos>
yvette sees quinn <eos>	see ( yvettte , quinn ) <eos>	see ( yvettte , quinn ) <eos>
xerxes notices patricia <eos>	notice ( xerxes , patricia ) <eos>	notice ( xerxes , patricia ) <eos>
francis likes katherine <eos>	like ( francis , katherine ) <eos>	like ( francis , katherine ) <eos>
everyone throws victor <eos>	all x . ( person ( x ) -> throw ( x , victor ) ) <eos>	all x . ( person ( x ) -> dislike ( x , ursula ) ) <eos>
every actor knows isla <eos>	all x . ( actor ( x ) -> know ( x , isla ) ) <eos>	all x . ( actor ( x ) -> see ( x , patricia ) ) <eos>
every person likes henry <eos>	all x . ( person ( x ) -> like ( x , henry ) ) <eos>	all x . ( person ( x ) -> like ( x , oswald ) ) <eos>
someone meets grace <eos>	exists x . ( person ( x ) & meet ( x , grace ) ) <eos>	exists x . ( person ( x ) & meet ( x , grace ) ) <eos>
every turtle dislikes patricia <eos>	all x . ( turtle ( x ) -> dislike ( x , patricia ) ) <eos>	all x . ( turtle ( x ) -> like ( x , zelda ) ) <eos>
john meets oswald <eos>	meet ( john , oswald ) <eos>	meet ( john , oswald ) <eos>
xerxes knows alice <eos>	know ( xerxes , alice ) <eos>	know ( xerxes , alice ) <eos>
tracy likes daniel <eos>	like ( tracy , daniel ) <eos>	like ( tracy , daniel ) <eos>
isla dislikes lewis <eos>	dislike ( isla , lewis ) <eos>	dislike ( isla , lewis ) <eos>
samuel likes xerxes <eos>	like ( samuel , xerxes ) <eos>	like ( samuel , xerxes ) <eos>
oswald dislikes victor <eos>	dislike ( oswald , victor ) <eos>	dislike ( oswald , victor ) <eos>
margaret throws ursula <eos>	throw ( margaret , ursula ) <eos>	throw ( margaret , ursula ) <eos>
daniel meets rachael <eos>	meet ( daniel , rachael ) <eos>	meet ( daniel , rachael ) <eos>
grace notices zelda <eos>	notice ( grace , zelda ) <eos>	notice ( grace , zelda ) <eos>
isla likes oswald <eos>	like ( isla , oswald ) <eos>	like ( isla , oswald ) <eos>
every actor sees daniel <eos>	all x . ( actor ( x ) -> see ( x , daniel ) ) <eos>	all x . ( actor ( x ) -> dislike ( x , daniel ) ) <eos>
every person sees winnifred <eos>	all x . ( person ( x ) -> see ( x , winnifred ) ) <eos>	all x . ( person ( x ) -> meet ( x , claire ) ) <eos>
every prion throws tracy <eos>	all x . ( prion ( x ) -> throw ( x , tracy ) ) <eos>	all x . ( prion ( x ) -> like ( x , quinn ) ) <eos>
every condor likes ursula <eos>	all x . ( condor ( x ) -> like ( x , ursula ) ) <eos>	all x . ( actor ( x ) -> know ( x , ursula ) ) <eos>
every dog knows claire <eos>	all x . ( dog ( x ) -> know ( x , claire ) ) <eos>	all x . ( bear ( x ) -> like ( x , yvettte ) ) <eos>
zelda dislikes winnifred <eos>	dislike ( zelda , winnifred ) <eos>	dislike ( zelda , winnifred ) <eos>
rachael likes rachael <eos>	like ( rachael , rachael ) <eos>	like ( rachael , rachael ) <eos>
lewis knows neha <eos>	know ( lewis , neha ) <eos>	know ( lewis , neha ) <eos>
isla sees katherine <eos>	see ( isla , katherine ) <eos>	see ( isla , katherine ) <eos>
francis sees margaret <eos>	see ( francis , margaret ) <eos>	see ( francis , margaret ) <eos>
henry sees quinn <eos>	see ( henry , quinn ) <eos>	see ( henry , quinn ) <eos>
zelda throws yvette <eos>	throw ( zelda , yvettte ) <eos>	throw ( zelda , grace ) <eos>
patricia notices henry <eos>	notice ( patricia , henry ) <eos>	notice ( patricia , henry ) <eos>
patricia notices daniel <eos>	notice ( patricia , daniel ) <eos>	notice ( patricia , daniel ) <eos>
patricia sees francis <eos>	see ( patricia , francis ) <eos>	see ( patricia , francis ) <eos>
grace notices patricia <eos>	notice ( grace , patricia ) <eos>	notice ( grace , patricia ) <eos>
oswald meets john <eos>	meet ( oswald , john ) <eos>	meet ( oswald , john ) <eos>
margaret sees eliza <eos>	see ( margaret , eliza ) <eos>	see ( margaret , eliza ) <eos>
rachael notices victor <eos>	notice ( rachael , victor ) <eos>	notice ( rachael , victor ) <eos>
rachael notices victor <eos>	notice ( rachael , victor ) <eos>	notice ( rachael , victor ) <eos>
winnifred likes eliza <eos>	like ( winnifred , eliza ) <eos>	like ( winnifred , eliza ) <eos>
tracy knows alice <eos>	know ( tracy , alice ) <eos>	know ( tracy , alice ) <eos>
daniel dislikes isla <eos>	dislike ( daniel , isla ) <eos>	dislike ( daniel , isla ) <eos>
daniel notices alice <eos>	notice ( daniel , alice ) <eos>	notice ( daniel , alice ) <eos>
claire dislikes alice <eos>	dislike ( claire , alice ) <eos>	dislike ( claire , alice ) <eos>
katherine throws xerxes <eos>	throw ( katherine , xerxes ) <eos>	throw ( katherine , xerxes ) <eos>
oswald meets rachael <eos>	meet ( oswald , rachael ) <eos>	meet ( oswald , rachael ) <eos>
yvette likes alice <eos>	like ( yvettte , alice ) <eos>	like ( yvettte , alice ) <eos>
neha throws neha <eos>	throw ( neha , neha ) <eos>	throw ( neha , neha ) <eos>
yvette meets xerxes <eos>	meet ( yvettte , xerxes ) <eos>	meet ( yvettte , xerxes ) <eos>
ursula sees herself <eos>	see ( ursula , ursula ) <eos>	see ( ursula , ursula ) <eos>
margaret likes patricia <eos>	like ( margaret , patricia ) <eos>	like ( margaret , patricia ) <eos>
winnifred sees grace <eos>	see ( winnifred , grace ) <eos>	see ( winnifred , grace ) <eos>
winnifred meets zelda <eos>	meet ( winnifred , zelda ) <eos>	meet ( winnifred , zelda ) <eos>
oswald throws isla <eos>	throw ( oswald , isla ) <eos>	throw ( oswald , isla ) <eos>
victor notices yvette <eos>	notice ( victor , yvettte ) <eos>	notice ( victor , yvettte ) <eos>
tracy meets quinn <eos>	meet ( tracy , quinn ) <eos>	meet ( tracy , quinn ) <eos>
francis likes yvette <eos>	like ( francis , yvettte ) <eos>	like ( francis , yvettte ) <eos>
samuel knows zelda <eos>	know ( samuel , zelda ) <eos>	know ( samuel , zelda ) <eos>
katherine sees tracy <eos>	see ( katherine , tracy ) <eos>	see ( katherine , tracy ) <eos>
every bear dislikes lewis <eos>	all x . ( bear ( x ) -> dislike ( x , lewis ) ) <eos>	all x . ( bear ( x ) -> like ( x , isla ) ) <eos>
every bear throws zelda <eos>	all x . ( bear ( x ) -> throw ( x , zelda ) ) <eos>	all x . ( bear ( x ) -> like ( x , daniel ) ) <eos>
every prion meets katherine <eos>	all x . ( prion ( x ) -> meet ( x , katherine ) ) <eos>	all x . ( prion ( x ) -> meet ( x , francis ) ) <eos>
every hoplite notices bob <eos>	all x . ( hoplite ( x ) -> notice ( x , bob ) ) <eos>	all x . ( turtle ( x ) -> like ( x , margaret ) ) <eos>
every hoplite sees neha <eos>	all x . ( hoplite ( x ) -> see ( x , neha ) ) <eos>	all x . ( hoplite ( x ) -> know ( x , neha ) ) <eos>
neha meets xerxes <eos>	meet ( neha , xerxes ) <eos>	meet ( neha , xerxes ) <eos>
claire knows herself <eos>	know ( claire , claire ) <eos>	know ( claire , katherine ) <eos>
victor runs <eos>	run ( victor ) <eos>	exists ( victor ) <eos>
margaret slumbers <eos>	slumber ( margaret ) <eos>	slumber ( margaret ) <eos>
oswald sings <eos>	sing ( oswald ) <eos>	sing ( oswald ) <eos>
everyone likes lewis <eos>	all x . ( person ( x ) -> like ( x , lewis ) ) <eos>	all x . ( person ( x ) -> dislike ( x , isla ) ) <eos>
every actor sees bob <eos>	all x . ( actor ( x ) -> see ( x , bob ) ) <eos>	all x . ( actor ( x ) -> meet ( x , margaret ) ) <eos>
every hoplite dislikes oswald <eos>	all x . ( hoplite ( x ) -> dislike ( x , oswald ) ) <eos>	all x . ( turtle ( x ) -> like ( x , oswald ) ) <eos>
everyone sees daniel <eos>	all x . ( person ( x ) -> see ( x , daniel ) ) <eos>	all x . ( person ( x ) -> dislike ( x , daniel ) ) <eos>
every dog notices daniel <eos>	all x . ( dog ( x ) -> notice ( x , daniel ) ) <eos>	all x . ( dog ( x ) -> dislike ( x , daniel ) ) <eos>
oswald notices quinn <eos>	notice ( oswald , quinn ) <eos>	notice ( oswald , quinn ) <eos>
isla throws tracy <eos>	throw ( isla , tracy ) <eos>	throw ( isla , tracy ) <eos>
samuel meets john <eos>	meet ( samuel , john ) <eos>	meet ( samuel , john ) <eos>
henry sees xerxes <eos>	see ( henry , xerxes ) <eos>	see ( henry , xerxes ) <eos>
grace notices ursula <eos>	notice ( grace , ursula ) <eos>	notice ( grace , ursula ) <eos>
alice throws lewis <eos>	throw ( alice , lewis ) <eos>	throw ( alice , lewis ) <eos>
neha sees winnifred <eos>	see ( neha , winnifred ) <eos>	see ( neha , winnifred ) <eos>
tracy knows eliza <eos>	know ( tracy , eliza ) <eos>	know ( tracy , eliza ) <eos>
henry throws bob <eos>	throw ( henry , bob ) <eos>	throw ( henry , bob ) <eos>
daniel likes bob <eos>	like ( daniel , bob ) <eos>	like ( daniel , bob ) <eos>
yvette sees margaret <eos>	see ( yvettte , margaret ) <eos>	see ( yvettte , margaret ) <eos>
john knows samuel <eos>	know ( john , samuel ) <eos>	know ( john , samuel ) <eos>
margaret throws winnifred <eos>	throw ( margaret , winnifred ) <eos>	throw ( margaret , winnifred ) <eos>
alice throws grace <eos>	throw ( alice , grace ) <eos>	throw ( alice , grace ) <eos>
margaret sees francis <eos>	see ( margaret , francis ) <eos>	see ( margaret , francis ) <eos>
samuel likes margaret <eos>	like ( samuel , margaret ) <eos>	like ( samuel , margaret ) <eos>
francis dislikes henry <eos>	dislike ( francis , henry ) <eos>	dislike ( francis , henry ) <eos>
john likes victor <eos>	like ( john , victor ) <eos>	like ( john , victor ) <eos>
lewis notices francis <eos>	notice ( lewis , francis ) <eos>	notice ( lewis , francis ) <eos>
neha meets ursula <eos>	meet ( neha , ursula ) <eos>	meet ( neha , ursula ) <eos>
xerxes notices grace <eos>	notice ( xerxes , grace ) <eos>	notice ( xerxes , grace ) <eos>
patricia sees isla <eos>	see ( patricia , isla ) <eos>	see ( patricia , isla ) <eos>
bob likes zelda <eos>	like ( bob , zelda ) <eos>	like ( bob , zelda ) <eos>
isla meets lewis <eos>	meet ( isla , lewis ) <eos>	meet ( isla , lewis ) <eos>
john knows ursula <eos>	know ( john , ursula ) <eos>	know ( john , ursula ) <eos>
samuel throws quinn <eos>	throw ( samuel , quinn ) <eos>	throw ( samuel , quinn ) <eos>
neha dislikes tracy <eos>	dislike ( neha , tracy ) <eos>	dislike ( neha , tracy ) <eos>
francis meets isla <eos>	meet ( francis , isla ) <eos>	meet ( francis , isla ) <eos>
victor notices ursula <eos>	notice ( victor , ursula ) <eos>	notice ( victor , ursula ) <eos>
daniel sees francis <eos>	see ( daniel , francis ) <eos>	see ( daniel , francis ) <eos>
bob sees henry <eos>	see ( bob , henry ) <eos>	see ( bob , henry ) <eos>
bob sees quinn <eos>	see ( bob , quinn ) <eos>	see ( bob , quinn ) <eos>
samuel sees ursula <eos>	see ( samuel , ursula ) <eos>	see ( samuel , ursula ) <eos>
isla notices victor <eos>	notice ( isla , victor ) <eos>	notice ( isla , victor ) <eos>
henry throws oswald <eos>	throw ( henry , oswald ) <eos>	throw ( henry , oswald ) <eos>
henry walks <eos>	walk ( henry ) <eos>	walk ( henry ) <eos>
xerxes walks <eos>	walk ( xerxes ) <eos>	walk ( xerxes ) <eos>
neha flies <eos>	fly ( neha ) <eos>	fly ( neha ) <eos>
xerxes dances <eos>	dance ( xerxes ) <eos>	dance ( xerxes ) <eos>
quinn runs <eos>	run ( quinn ) <eos>	run ( quinn ) <eos>
samuel throws daniel <eos>	throw ( samuel , daniel ) <eos>	throw ( samuel , daniel ) <eos>
francis sees quinn <eos>	see ( francis , quinn ) <eos>	see ( francis , quinn ) <eos>
bob knows bob <eos>	know ( bob , bob ) <eos>	know ( bob , bob ) <eos>
quinn throws victor <eos>	throw ( quinn , victor ) <eos>	throw ( quinn , victor ) <eos>
eliza dislikes rachael <eos>	dislike ( eliza , rachael ) <eos>	dislike ( eliza , rachael ) <eos>
samuel dislikes victor <eos>	dislike ( samuel , victor ) <eos>	dislike ( samuel , victor ) <eos>
claire sees john <eos>	see ( claire , john ) <eos>	see ( claire , john ) <eos>
john sees francis <eos>	see ( john , francis ) <eos>	see ( john , francis ) <eos>
patricia likes john <eos>	like ( patricia , john ) <eos>	like ( patricia , john ) <eos>
rachael knows ursula <eos>	know ( rachael , ursula ) <eos>	know ( rachael , ursula ) <eos>
grace knows claire <eos>	know ( grace , claire ) <eos>	know ( grace , claire ) <eos>
rachael notices rachael <eos>	notice ( rachael , rachael ) <eos>	notice ( rachael , rachael ) <eos>
bob likes francis <eos>	like ( bob , francis ) <eos>	like ( bob , francis ) <eos>
xerxes notices zelda <eos>	notice ( xerxes , zelda ) <eos>	notice ( xerxes , zelda ) <eos>
margaret meets ursula <eos>	meet ( margaret , ursula ) <eos>	meet ( margaret , ursula ) <eos>
lewis notices isla <eos>	notice ( lewis , isla ) <eos>	notice ( lewis , isla ) <eos>
daniel likes zelda <eos>	like ( daniel , zelda ) <eos>	like ( daniel , zelda ) <eos>
john likes victor <eos>	like ( john , victor ) <eos>	like ( john , victor ) <eos>
patricia likes margaret <eos>	like ( patricia , margaret ) <eos>	like ( patricia , margaret ) <eos>
katherine throws claire <eos>	throw ( katherine , claire ) <eos>	throw ( katherine , claire ) <eos>
everyone likes claire <eos>	all x . ( person ( x ) -> like ( x , claire ) ) <eos>	all x . ( person ( x ) -> dislike ( x , yvettte ) ) <eos>
every condor meets alice <eos>	all x . ( condor ( x ) -> meet ( x , alice ) ) <eos>	all x . ( actor ( x ) -> dislike ( x , daniel ) ) <eos>
every dog sees zelda <eos>	all x . ( dog ( x ) -> see ( x , zelda ) ) <eos>	all x . ( bear ( x ) -> like ( x , daniel ) ) <eos>
every bear throws katherine <eos>	all x . ( bear ( x ) -> throw ( x , katherine ) ) <eos>	all x . ( bear ( x ) -> see ( x , francis ) ) <eos>
every condor throws ursula <eos>	all x . ( condor ( x ) -> throw ( x , ursula ) ) <eos>	all x . ( ursula ( x ) -> know ( x , ursula ) ) <eos>
neha knows eliza <eos>	know ( neha , eliza ) <eos>	know ( neha , eliza ) <eos>
eliza sees katherine <eos>	see ( eliza , katherine ) <eos>	see ( eliza , katherine ) <eos>
claire notices oswald <eos>	notice ( claire , oswald ) <eos>	notice ( claire , oswald ) <eos>
zelda meets samuel <eos>	meet ( zelda , samuel ) <eos>	meet ( zelda , samuel ) <eos>
bob meets yvette <eos>	meet ( bob , yvettte ) <eos>	meet ( bob , yvettte ) <eos>
samuel notices zelda <eos>	notice ( samuel , zelda ) <eos>	notice ( samuel , zelda ) <eos>
daniel likes eliza <eos>	like ( daniel , eliza ) <eos>	like ( daniel , eliza ) <eos>
patricia knows patricia <eos>	know ( patricia , patricia ) <eos>	know ( patricia , patricia ) <eos>
katherine notices tracy <eos>	notice ( katherine , tracy ) <eos>	notice ( katherine , tracy ) <eos>
bob sees zelda <eos>	see ( bob , zelda ) <eos>	see ( bob , zelda ) <eos>
every dog notices bob <eos>	all x . ( dog ( x ) -> notice ( x , bob ) ) <eos>	all x . ( bear ( x ) -> like ( x , margaret ) ) <eos>
every person meets victor <eos>	all x . ( person ( x ) -> meet ( x , victor ) ) <eos>	all x . ( person ( x ) -> meet ( x , ursula ) ) <eos>
everyone sees himself <eos>	all x . ( person ( x ) -> see ( x , x ) ) <eos>	all x . ( person ( x ) -> meet ( x , oswald ) ) <eos>
every person knows henry <eos>	all x . ( person ( x ) -> know ( x , henry ) ) <eos>	all x . ( person ( x ) -> meet ( x , oswald ) ) <eos>
every prion knows henry <eos>	all x . ( prion ( x ) -> know ( x , henry ) ) <eos>	all x . ( person ( x ) -> like ( x , oswald ) ) <eos>
neha knows xerxes <eos>	know ( neha , xerxes ) <eos>	know ( neha , xerxes ) <eos>
zelda sees john <eos>	see ( zelda , john ) <eos>	see ( zelda , john ) <eos>
isla dislikes katherine <eos>	dislike ( isla , katherine ) <eos>	dislike ( isla , katherine ) <eos>
lewis throws rachael <eos>	throw ( lewis , rachael ) <eos>	throw ( lewis , rachael ) <eos>
grace likes claire <eos>	like ( grace , claire ) <eos>	like ( grace , claire ) <eos>
henry knows yvette <eos>	know ( henry , yvettte ) <eos>	know ( henry , yvettte ) <eos>
rachael sees lewis <eos>	see ( rachael , lewis ) <eos>	see ( rachael , lewis ) <eos>
victor dislikes yvette <eos>	dislike ( victor , yvettte ) <eos>	dislike ( victor , yvettte ) <eos>
grace knows victor <eos>	know ( grace , victor ) <eos>	know ( grace , victor ) <eos>
tracy meets yvette <eos>	meet ( tracy , yvettte ) <eos>	meet ( tracy , yvettte ) <eos>
tracy sees yvette <eos>	see ( tracy , yvettte ) <eos>	see ( tracy , yvettte ) <eos>
yvette likes rachael <eos>	like ( yvettte , rachael ) <eos>	like ( yvettte , rachael ) <eos>
neha dislikes quinn <eos>	dislike ( neha , quinn ) <eos>	dislike ( neha , quinn ) <eos>
henry sees yvette <eos>	see ( henry , yvettte ) <eos>	see ( henry , yvettte ) <eos>
daniel sees eliza <eos>	see ( daniel , eliza ) <eos>	see ( daniel , eliza ) <eos>
xerxes likes margaret <eos>	like ( xerxes , margaret ) <eos>	like ( xerxes , margaret ) <eos>
lewis throws eliza <eos>	throw ( lewis , eliza ) <eos>	throw ( lewis , eliza ) <eos>
oswald dislikes quinn <eos>	dislike ( oswald , quinn ) <eos>	dislike ( oswald , quinn ) <eos>
zelda sees john <eos>	see ( zelda , john ) <eos>	see ( zelda , john ) <eos>
bob dislikes eliza <eos>	dislike ( bob , eliza ) <eos>	dislike ( bob , eliza ) <eos>
every prion knows herself <eos>	all x . ( prion ( x ) -> know ( x , x ) ) <eos>	all x . ( person ( x ) -> meet ( x , oswald ) ) <eos>
every turtle dislikes himself <eos>	all x . ( turtle ( x ) -> dislike ( x , x ) ) <eos>	all x . ( person ( x ) -> meet ( x , alice ) ) <eos>
every condor throws herself <eos>	all x . ( condor ( x ) -> throw ( x , x ) ) <eos>	all x . ( actor ( x ) -> meet ( x , oswald ) ) <eos>
every actor throws bob <eos>	all x . ( actor ( x ) -> throw ( x , bob ) ) <eos>	all x . ( actor ( x ) -> meet ( x , margaret ) ) <eos>
everyone sees grace <eos>	all x . ( person ( x ) -> see ( x , grace ) ) <eos>	all x . ( person ( x ) -> meet ( x , grace ) ) <eos>
every condor sees oswald <eos>	all x . ( condor ( x ) -> see ( x , oswald ) ) <eos>	all x . ( actor ( x ) -> see ( x , alice ) ) <eos>
every condor knows herself <eos>	all x . ( condor ( x ) -> know ( x , x ) ) <eos>	all x . ( actor ( x ) -> meet ( x , oswald ) ) <eos>
every actor throws grace <eos>	all x . ( actor ( x ) -> throw ( x , grace ) ) <eos>	all x . ( actor ( x ) -> see ( x , eliza ) ) <eos>
someone throws zelda <eos>	exists x . ( person ( x ) & throw ( x , zelda ) ) <eos>	exists x . ( person ( x ) & like ( x , zelda ) ) <eos>
everyone notices alice <eos>	all x . ( person ( x ) -> notice ( x , alice ) ) <eos>	all x . ( person ( x ) -> meet ( x , alice ) ) <eos>
yvette knows henry <eos>	know ( yvettte , henry ) <eos>	know ( yvettte , henry ) <eos>
isla meets henry <eos>	meet ( isla , henry ) <eos>	meet ( isla , henry ) <eos>
grace dislikes quinn <eos>	dislike ( grace , quinn ) <eos>	dislike ( grace , quinn ) <eos>
yvette likes katherine <eos>	like ( yvettte , katherine ) <eos>	like ( yvettte , katherine ) <eos>
tracy dislikes herself <eos>	dislike ( tracy , tracy ) <eos>	dislike ( tracy , tracy ) <eos>
daniel knows rachael <eos>	know ( daniel , rachael ) <eos>	know ( daniel , rachael ) <eos>
patricia dislikes isla <eos>	dislike ( patricia , isla ) <eos>	dislike ( patricia , isla ) <eos>
tracy meets isla <eos>	meet ( tracy , isla ) <eos>	meet ( tracy , isla ) <eos>
alice sees tracy <eos>	see ( alice , tracy ) <eos>	see ( alice , tracy ) <eos>
margaret throws zelda <eos>	throw ( margaret , zelda ) <eos>	throw ( margaret , zelda ) <eos>
every bear throws tracy <eos>	all x . ( bear ( x ) -> throw ( x , tracy ) ) <eos>	all x . ( dog ( x ) -> dislike ( x , tracy ) ) <eos>
everyone likes tracy <eos>	all x . ( person ( x ) -> like ( x , tracy ) ) <eos>	all x . ( person ( x ) -> dislike ( x , tracy ) ) <eos>
someone likes rachael <eos>	exists x . ( person ( x ) & like ( x , rachael ) ) <eos>	exists x . ( person ( x ) & like ( x , quinn ) ) <eos>
every dog meets alice <eos>	all x . ( dog ( x ) -> meet ( x , alice ) ) <eos>	all x . ( dog ( x ) -> throw ( x , alice ) ) <eos>
every person throws eliza <eos>	all x . ( person ( x ) -> throw ( x , eliza ) ) <eos>	all x . ( person ( x ) -> meet ( x , eliza ) ) <eos>
every turtle dislikes herself <eos>	all x . ( turtle ( x ) -> dislike ( x , x ) ) <eos>	all x . ( person ( x ) -> meet ( x , alice ) ) <eos>
every prion notices katherine <eos>	all x . ( prion ( x ) -> notice ( x , katherine ) ) <eos>	all x . ( prion ( x ) -> meet ( x , francis ) ) <eos>
someone throws ursula <eos>	exists x . ( person ( x ) & throw ( x , ursula ) ) <eos>	exists x . ( person ( x ) & notice ( x , ursula ) ) <eos>
every bear notices samuel <eos>	all x . ( bear ( x ) -> notice ( x , samuel ) ) <eos>	all x . ( dog ( x ) -> know ( x , samuel ) ) <eos>
every actor dances <eos>	all x . ( actor ( x ) -> dance ( x ) ) <eos>	all x . ( actor ( x ) -> dislike ( x ) ) <eos>
xerxes sees tracy <eos>	see ( xerxes , tracy ) <eos>	see ( xerxes , tracy ) <eos>
ursula meets yvette <eos>	meet ( ursula , yvettte ) <eos>	meet ( ursula , yvettte ) <eos>
bob notices isla <eos>	notice ( bob , isla ) <eos>	notice ( bob , isla ) <eos>
neha sees zelda <eos>	see ( neha , zelda ) <eos>	see ( neha , zelda ) <eos>
daniel dislikes samuel <eos>	dislike ( daniel , samuel ) <eos>	dislike ( daniel , samuel ) <eos>
john meets winnifred <eos>	meet ( john , winnifred ) <eos>	meet ( john , winnifred ) <eos>
bob meets zelda <eos>	meet ( bob , zelda ) <eos>	meet ( bob , zelda ) <eos>
samuel notices eliza <eos>	notice ( samuel , eliza ) <eos>	notice ( samuel , eliza ) <eos>
neha meets alice <eos>	meet ( neha , alice ) <eos>	meet ( neha , alice ) <eos>
winnifred sees neha <eos>	see ( winnifred , neha ) <eos>	see ( winnifred , neha ) <eos>
every person dislikes neha <eos>	all x . ( person ( x ) -> dislike ( x , neha ) ) <eos>	all x . ( person ( x ) -> dislike ( x , neha ) ) <eos>
every prion throws yvette <eos>	all x . ( prion ( x ) -> throw ( x , yvettte ) ) <eos>	all x . ( prion ( x ) -> meet ( x , grace ) ) <eos>
every person knows katherine <eos>	all x . ( person ( x ) -> know ( x , katherine ) ) <eos>	all x . ( person ( x ) -> meet ( x , francis ) ) <eos>
every turtle knows eliza <eos>	all x . ( turtle ( x ) -> know ( x , eliza ) ) <eos>	all x . ( turtle ( x ) -> know ( x , neha ) ) <eos>
every hoplite notices yvette <eos>	all x . ( hoplite ( x ) -> notice ( x , yvettte ) ) <eos>	all x . ( turtle ( x ) -> see ( x , grace ) ) <eos>
francis sees rachael <eos>	see ( francis , rachael ) <eos>	see ( francis , rachael ) <eos>
patricia dislikes patricia <eos>	dislike ( patricia , patricia ) <eos>	dislike ( patricia , patricia ) <eos>
margaret throws rachael <eos>	throw ( margaret , rachael ) <eos>	throw ( margaret , rachael ) <eos>
xerxes knows margaret <eos>	know ( xerxes , margaret ) <eos>	know ( xerxes , margaret ) <eos>
samuel notices patricia <eos>	notice ( samuel , patricia ) <eos>	notice ( samuel , patricia ) <eos>
every actor knows patricia <eos>	all x . ( actor ( x ) -> know ( x , patricia ) ) <eos>	all x . ( actor ( x ) -> like ( x , grace ) ) <eos>
every prion likes patricia <eos>	all x . ( prion ( x ) -> like ( x , patricia ) ) <eos>	all x . ( prion ( x ) -> like ( x , grace ) ) <eos>
every actor sees eliza <eos>	all x . ( actor ( x ) -> see ( x , eliza ) ) <eos>	all x . ( actor ( x ) -> dislike ( x , neha ) ) <eos>
every prion likes rachael <eos>	all x . ( prion ( x ) -> like ( x , rachael ) ) <eos>	all x . ( person ( x ) -> like ( x , henry ) ) <eos>
every dog throws himself <eos>	all x . ( dog ( x ) -> throw ( x , x ) ) <eos>	all x . ( dog ( x ) -> meet ( x , oswald ) ) <eos>
every condor meets winnifred <eos>	all x . ( condor ( x ) -> meet ( x , winnifred ) ) <eos>	all x . ( condor ( x ) -> dislike ( x , claire ) ) <eos>
every condor notices alice <eos>	all x . ( condor ( x ) -> notice ( x , alice ) ) <eos>	all x . ( actor ( x ) -> throw ( x , alice ) ) <eos>
