source	target	prediction
patricia likes samuel <eos>	like ( patricia , samuel ) <eos>	like ( patricia , samuel ) <eos>
henry notices samuel <eos>	notice ( henry , samuel ) <eos>	notice ( henry , samuel ) <eos>
every prion meets katherine <eos>	all x . ( prion ( x ) -> meet ( x , katherine ) ) <eos>	all x . ( prion ( x ) -> meet ( x , katherine ) ) <eos>
every prion sees quinn <eos>	all x . ( prion ( x ) -> see ( x , quinn ) ) <eos>	all x . ( prion ( x ) -> see ( x , quinn ) ) <eos>
every bear throws quinn <eos>	all x . ( bear ( x ) -> throw ( x , quinn ) ) <eos>	all x . ( bear ( x ) -> throw ( x , quinn ) ) <eos>
every dog dislikes rachael <eos>	all x . ( dog ( x ) -> dislike ( x , rachael ) ) <eos>	all x . ( bear ( x ) -> dislike ( x , rachael ) ) <eos>
every person meets oswald <eos>	all x . ( person ( x ) -> meet ( x , oswald ) ) <eos>	all x . ( person ( x ) -> meet ( x , oswald ) ) <eos>
grace throws margaret <eos>	throw ( grace , margaret ) <eos>	throw ( grace , margaret ) <eos>
patricia sees samuel <eos>	see ( patricia , samuel ) <eos>	see ( patricia , samuel ) <eos>
victor knows john <eos>	know ( victor , john ) <eos>	know ( victor , john ) <eos>
lewis notices henry <eos>	notice ( lewis , henry ) <eos>	notice ( lewis , henry ) <eos>
lewis notices samuel <eos>	notice ( lewis , samuel ) <eos>	notice ( lewis , samuel ) <eos>
quinn notices margaret <eos>	notice ( quinn , margaret ) <eos>	notice ( quinn , margaret ) <eos>
isla throws lewis <eos>	throw ( isla , lewis ) <eos>	throw ( isla , lewis ) <eos>
tracy throws rachael <eos>	throw ( tracy , rachael ) <eos>	throw ( tracy , rachael ) <eos>
quinn dislikes henry <eos>	dislike ( quinn , henry ) <eos>	dislike ( quinn , henry ) <eos>
eliza likes victor <eos>	like ( eliza , victor ) <eos>	like ( eliza , victor ) <eos>
samuel sleeps <eos>	sleep ( samuel ) <eos>	sleep ( samuel ) <eos>
ursula runs <eos>	run ( ursula ) <eos>	run ( ursula ) <eos>
samuel flies <eos>	fly ( samuel ) <eos>	fly ( samuel ) <eos>
margaret slumbers <eos>	slumber ( margaret ) <eos>	slumber ( margaret ) <eos>
xerxes runs <eos>	run ( xerxes ) <eos>	run ( xerxes ) <eos>
every turtle meets xerxes <eos>	all x . ( turtle ( x ) -> meet ( x , xerxes ) ) <eos>	all x . ( turtle ( x ) -> meet ( x , xerxes ) ) <eos>
someone meets grace <eos>	exists x . ( person ( x ) & meet ( x , grace ) ) <eos>	exists x . ( person ( x ) & meet ( x , grace ) ) <eos>
every prion throws patricia <eos>	all x . ( prion ( x ) -> throw ( x , patricia ) ) <eos>	all x . ( prion ( x ) -> throw ( x , patricia ) ) <eos>
every hoplite throws zelda <eos>	all x . ( hoplite ( x ) -> throw ( x , zelda ) ) <eos>	all x . ( hoplite ( x ) -> throw ( x , zelda ) ) <eos>
everyone notices katherine <eos>	all x . ( person ( x ) -> notice ( x , katherine ) ) <eos>	all x . ( person ( x ) -> notice ( x , katherine ) ) <eos>
zelda dislikes lewis <eos>	dislike ( zelda , lewis ) <eos>	dislike ( zelda , lewis ) <eos>
margaret likes rachael <eos>	like ( margaret , rachael ) <eos>	like ( margaret , rachael ) <eos>
daniel dislikes xerxes <eos>	dislike ( daniel , xerxes ) <eos>	dislike ( daniel , xerxes ) <eos>
claire sees neha <eos>	see ( claire , neha ) <eos>	see ( claire , neha ) <eos>
oswald sees grace <eos>	see ( oswald , grace ) <eos>	see ( oswald , grace ) <eos>
lewis dislikes lewis <eos>	dislike ( lewis , lewis ) <eos>	dislike ( lewis , lewis ) <eos>
john meets xerxes <eos>	meet ( john , xerxes ) <eos>	meet ( john , xerxes ) <eos>
katherine knows isla <eos>	know ( katherine , isla ) <eos>	know ( katherine , isla ) <eos>
margaret sees eliza <eos>	see ( margaret , eliza ) <eos>	see ( margaret , eliza ) <eos>
yvette dislikes bob <eos>	dislike ( yvettte , bob ) <eos>	dislike ( yvettte , bob ) <eos>
every dog likes samuel <eos>	all x . ( dog ( x ) -> like ( x , samuel ) ) <eos>	all x . ( bear ( x ) -> like ( x , samuel ) ) <eos>
every bear likes quinn <eos>	all x . ( bear ( x ) -> like ( x , quinn ) ) <eos>	all x . ( bear ( x ) -> like ( x , quinn ) ) <eos>
every actor notices eliza <eos>	all x . ( actor ( x ) -> notice ( x , eliza ) ) <eos>	all x . ( actor ( x ) -> notice ( x , eliza ) ) <eos>
every person throws xerxes <eos>	all x . ( person ( x ) -> throw ( x , xerxes ) ) <eos>	all x . ( person ( x ) -> throw ( x , xerxes ) ) <eos>
every turtle dislikes herself <eos>	all x . ( turtle ( x ) -> dislike ( x , x ) ) <eos>	all x . ( turtle ( x ) -> dislike ( x , x ) ) <eos>
neha likes zelda <eos>	like ( neha , zelda ) <eos>	like ( neha , zelda ) <eos>
oswald sees patricia <eos>	see ( oswald , patricia ) <eos>	see ( oswald , patricia ) <eos>
lewis likes lewis <eos>	like ( lewis , lewis ) <eos>	like ( lewis , lewis ) <eos>
xerxes likes alice <eos>	like ( xerxes , alice ) <eos>	like ( xerxes , alice ) <eos>
oswald dislikes quinn <eos>	dislike ( oswald , quinn ) <eos>	dislike ( oswald , quinn ) <eos>
patricia knows neha <eos>	know ( patricia , neha ) <eos>	know ( patricia , neha ) <eos>
rachael notices rachael <eos>	notice ( rachael , rachael ) <eos>	notice ( rachael , rachael ) <eos>
daniel notices samuel <eos>	notice ( daniel , samuel ) <eos>	notice ( daniel , samuel ) <eos>
yvette meets grace <eos>	meet ( yvettte , grace ) <eos>	meet ( yvettte , grace ) <eos>
grace notices patricia <eos>	notice ( grace , patricia ) <eos>	notice ( grace , patricia ) <eos>
xerxes notices grace <eos>	notice ( xerxes , grace ) <eos>	notice ( xerxes , grace ) <eos>
francis notices daniel <eos>	notice ( francis , daniel ) <eos>	notice ( francis , daniel ) <eos>
alice dislikes samuel <eos>	dislike ( alice , samuel ) <eos>	dislike ( alice , samuel ) <eos>
katherine notices xerxes <eos>	notice ( katherine , xerxes ) <eos>	notice ( katherine , xerxes ) <eos>
grace throws rachael <eos>	throw ( grace , rachael ) <eos>	throw ( grace , rachael ) <eos>
alice meets ursula <eos>	meet ( alice , ursula ) <eos>	meet ( alice , ursula ) <eos>
patricia throws neha <eos>	throw ( patricia , neha ) <eos>	throw ( patricia , neha ) <eos>
zelda dislikes xerxes <eos>	dislike ( zelda , xerxes ) <eos>	dislike ( zelda , xerxes ) <eos>
patricia throws patricia <eos>	throw ( patricia , patricia ) <eos>	throw ( patricia , patricia ) <eos>
neha sees winnifred <eos>	see ( neha , winnifred ) <eos>	see ( neha , winnifred ) <eos>
eliza sees xerxes <eos>	see ( eliza , xerxes ) <eos>	see ( eliza , xerxes ) <eos>
eliza sees xerxes <eos>	see ( eliza , xerxes ) <eos>	see ( eliza , xerxes ) <eos>
lewis knows katherine <eos>	know ( lewis , katherine ) <eos>	know ( lewis , katherine ) <eos>
isla throws isla <eos>	throw ( isla , isla ) <eos>	throw ( isla , isla ) <eos>
daniel throws tracy <eos>	throw ( daniel , tracy ) <eos>	throw ( daniel , tracy ) <eos>
every hoplite dislikes victor <eos>	all x . ( hoplite ( x ) -> dislike ( x , victor ) ) <eos>	all x . ( hoplite ( x ) -> dislike ( x , victor ) ) <eos>
every hoplite likes katherine <eos>	all x . ( hoplite ( x ) -> like ( x , katherine ) ) <eos>	all x . ( hoplite ( x ) -> like ( x , katherine ) ) <eos>
every bear notices samuel <eos>	all x . ( bear ( x ) -> notice ( x , samuel ) ) <eos>	all x . ( bear ( x ) -> notice ( x , samuel ) ) <eos>
every condor throws herself <eos>	all x . ( condor ( x ) -> throw ( x , x ) ) <eos>	all x . ( condor ( x ) -> throw ( x , x ) ) <eos>
every dog meets margaret <eos>	all x . ( dog ( x ) -> meet ( x , margaret ) ) <eos>	all x . ( bear ( x ) -> meet ( x , margaret ) ) <eos>
margaret throws zelda <eos>	throw ( margaret , zelda ) <eos>	throw ( margaret , zelda ) <eos>
oswald dislikes grace <eos>	dislike ( oswald , grace ) <eos>	dislike ( oswald , grace ) <eos>
quinn meets margaret <eos>	meet ( quinn , margaret ) <eos>	meet ( quinn , margaret ) <eos>
xerxes likes rachael <eos>	like ( xerxes , rachael ) <eos>	like ( xerxes , rachael ) <eos>
quinn notices xerxes <eos>	notice ( quinn , xerxes ) <eos>	notice ( quinn , xerxes ) <eos>
henry sees zelda <eos>	see ( henry , zelda ) <eos>	see ( henry , zelda ) <eos>
winnifred knows samuel <eos>	know ( winnifred , samuel ) <eos>	know ( winnifred , samuel ) <eos>
winnifred meets claire <eos>	meet ( winnifred , claire ) <eos>	meet ( winnifred , claire ) <eos>
zelda likes herself <eos>	like ( zelda , zelda ) <eos>	like ( zelda , zelda ) <eos>
zelda meets katherine <eos>	meet ( zelda , katherine ) <eos>	meet ( zelda , katherine ) <eos>
every prion dislikes isla <eos>	all x . ( prion ( x ) -> dislike ( x , isla ) ) <eos>	all x . ( prion ( x ) -> dislike ( x , isla ) ) <eos>
every turtle knows zelda <eos>	all x . ( turtle ( x ) -> know ( x , zelda ) ) <eos>	all x . ( turtle ( x ) -> know ( x , zelda ) ) <eos>
someone sees francis <eos>	exists x . ( person ( x ) & see ( x , francis ) ) <eos>	exists x . ( person ( x ) & see ( x , francis ) ) <eos>
every person throws grace <eos>	all x . ( person ( x ) -> throw ( x , grace ) ) <eos>	all x . ( person ( x ) -> throw ( x , grace ) ) <eos>
every dog meets alice <eos>	all x . ( dog ( x ) -> meet ( x , alice ) ) <eos>	all x . ( bear ( x ) -> meet ( x , alice ) ) <eos>
henry throws isla <eos>	throw ( henry , isla ) <eos>	throw ( henry , isla ) <eos>
tracy meets isla <eos>	meet ( tracy , isla ) <eos>	meet ( tracy , isla ) <eos>
zelda throws yvette <eos>	throw ( zelda , yvettte ) <eos>	throw ( zelda , yvettte ) <eos>
katherine sees claire <eos>	see ( katherine , claire ) <eos>	see ( katherine , claire ) <eos>
grace likes john <eos>	like ( grace , john ) <eos>	like ( grace , john ) <eos>
every hoplite dislikes francis <eos>	all x . ( hoplite ( x ) -> dislike ( x , francis ) ) <eos>	all x . ( hoplite ( x ) -> dislike ( x , francis ) ) <eos>
every condor sees oswald <eos>	all x . ( condor ( x ) -> see ( x , oswald ) ) <eos>	all x . ( condor ( x ) -> see ( x , oswald ) ) <eos>
every bear likes daniel <eos>	all x . ( bear ( x ) -> like ( x , daniel ) ) <eos>	all x . ( bear ( x ) -> like ( x , daniel ) ) <eos>
every prion notices patricia <eos>	all x . ( prion ( x ) -> notice ( x , patricia ) ) <eos>	all x . ( prion ( x ) -> notice ( x , patricia ) ) <eos>
every actor dislikes bob <eos>	all x . ( actor ( x ) -> dislike ( x , bob ) ) <eos>	all x . ( actor ( x ) -> dislike ( x , bob ) ) <eos>
every actor likes francis <eos>	all x . ( actor ( x ) -> like ( x , francis ) ) <eos>	all x . ( actor ( x ) -> like ( x , francis ) ) <eos>
every dog throws samuel <eos>	all x . ( dog ( x ) -> throw ( x , samuel ) ) <eos>	all x . ( bear ( x ) -> throw ( x , samuel ) ) <eos>
someone meets rachael <eos>	exists x . ( person ( x ) & meet ( x , rachael ) ) <eos>	exists x . ( person ( x ) & meet ( x , rachael ) ) <eos>
every bear dislikes margaret <eos>	all x . ( bear ( x ) -> dislike ( x , margaret ) ) <eos>	all x . ( bear ( x ) -> dislike ( x , margaret ) ) <eos>
every condor meets winnifred <eos>	all x . ( condor ( x ) -> meet ( x , winnifred ) ) <eos>	all x . ( condor ( x ) -> meet ( x , winnifred ) ) <eos>
lewis throws john <eos>	throw ( lewis , john ) <eos>	throw ( lewis , john ) <eos>
victor notices rachael <eos>	notice ( victor , rachael ) <eos>	notice ( victor , rachael ) <eos>
daniel likes tracy <eos>	like ( daniel , tracy ) <eos>	like ( daniel , tracy ) <eos>
francis dislikes daniel <eos>	dislike ( francis , daniel ) <eos>	dislike ( francis , daniel ) <eos>
daniel meets rachael <eos>	meet ( daniel , rachael ) <eos>	meet ( daniel , rachael ) <eos>
every actor meets henry <eos>	all x . ( actor ( x ) -> meet ( x , henry ) ) <eos>	all x . ( actor ( x ) -> meet ( x , henry ) ) <eos>
someone throws henry <eos>	exists x . ( person ( x ) & throw ( x , henry ) ) <eos>	exists x . ( person ( x ) & throw ( x , henry ) ) <eos>
every actor notices quinn <eos>	all x . ( actor ( x ) -> notice ( x , quinn ) ) <eos>	all x . ( actor ( x ) -> notice ( x , quinn ) ) <eos>
every actor knows patricia <eos>	all x . ( actor ( x ) -> know ( x , patricia ) ) <eos>	all x . ( actor ( x ) -> know ( x , patricia ) ) <eos>
every actor throws neha <eos>	all x . ( actor ( x ) -> throw ( x , neha ) ) <eos>	all x . ( actor ( x ) -> throw ( x , neha ) ) <eos>
zelda throws yvette <eos>	throw ( zelda , yvettte ) <eos>	throw ( zelda , yvettte ) <eos>
bob meets alice <eos>	meet ( bob , alice ) <eos>	meet ( bob , alice ) <eos>
samuel sees eliza <eos>	see ( samuel , eliza ) <eos>	see ( samuel , eliza ) <eos>
lewis knows margaret <eos>	know ( lewis , margaret ) <eos>	know ( lewis , margaret ) <eos>
tracy sees yvette <eos>	see ( tracy , yvettte ) <eos>	see ( tracy , yvettte ) <eos>
every dog likes eliza <eos>	all x . ( dog ( x ) -> like ( x , eliza ) ) <eos>	all x . ( bear ( x ) -> like ( x , eliza ) ) <eos>
every dog meets john <eos>	all x . ( dog ( x ) -> meet ( x , john ) ) <eos>	all x . ( bear ( x ) -> meet ( x , john ) ) <eos>
someone notices alice <eos>	exists x . ( person ( x ) & notice ( x , alice ) ) <eos>	exists x . ( person ( x ) & notice ( x , alice ) ) <eos>
someone sees isla <eos>	exists x . ( person ( x ) & see ( x , isla ) ) <eos>	exists x . ( person ( x ) & see ( x , isla ) ) <eos>
every dog knows claire <eos>	all x . ( dog ( x ) -> know ( x , claire ) ) <eos>	all x . ( bear ( x ) -> know ( x , claire ) ) <eos>
isla dislikes samuel <eos>	dislike ( isla , samuel ) <eos>	dislike ( isla , samuel ) <eos>
margaret knows francis <eos>	know ( margaret , francis ) <eos>	know ( margaret , francis ) <eos>
bob throws rachael <eos>	throw ( bob , rachael ) <eos>	throw ( bob , rachael ) <eos>
daniel notices alice <eos>	notice ( daniel , alice ) <eos>	notice ( daniel , alice ) <eos>
oswald notices francis <eos>	notice ( oswald , francis ) <eos>	notice ( oswald , francis ) <eos>
tracy dislikes herself <eos>	dislike ( tracy , tracy ) <eos>	dislike ( tracy , tracy ) <eos>
quinn knows alice <eos>	know ( quinn , alice ) <eos>	know ( quinn , alice ) <eos>
tracy sees francis <eos>	see ( tracy , francis ) <eos>	see ( tracy , francis ) <eos>
xerxes dislikes eliza <eos>	dislike ( xerxes , eliza ) <eos>	dislike ( xerxes , eliza ) <eos>
oswald dislikes claire <eos>	dislike ( oswald , claire ) <eos>	dislike ( oswald , claire ) <eos>
john meets francis <eos>	meet ( john , francis ) <eos>	meet ( john , francis ) <eos>
tracy knows ursula <eos>	know ( tracy , ursula ) <eos>	know ( tracy , ursula ) <eos>
winnifred notices winnifred <eos>	notice ( winnifred , winnifred ) <eos>	notice ( winnifred , winnifred ) <eos>
rachael meets victor <eos>	meet ( rachael , victor ) <eos>	meet ( rachael , victor ) <eos>
zelda likes quinn <eos>	like ( zelda , quinn ) <eos>	like ( zelda , quinn ) <eos>
every person sees grace <eos>	all x . ( person ( x ) -> see ( x , grace ) ) <eos>	all x . ( person ( x ) -> see ( x , grace ) ) <eos>
every turtle sees claire <eos>	all x . ( turtle ( x ) -> see ( x , claire ) ) <eos>	all x . ( turtle ( x ) -> see ( x , claire ) ) <eos>
every turtle knows victor <eos>	all x . ( turtle ( x ) -> know ( x , victor ) ) <eos>	all x . ( turtle ( x ) -> know ( x , victor ) ) <eos>
every turtle likes bob <eos>	all x . ( turtle ( x ) -> like ( x , bob ) ) <eos>	all x . ( turtle ( x ) -> like ( x , bob ) ) <eos>
every condor notices alice <eos>	all x . ( condor ( x ) -> notice ( x , alice ) ) <eos>	all x . ( condor ( x ) -> notice ( x , alice ) ) <eos>
neha dislikes john <eos>	dislike ( neha , john ) <eos>	dislike ( neha , john ) <eos>
oswald knows lewis <eos>	know ( oswald , lewis ) <eos>	know ( oswald , lewis ) <eos>
patricia notices quinn <eos>	notice ( patricia , quinn ) <eos>	notice ( patricia , quinn ) <eos>
francis likes yvette <eos>	like ( francis , yvettte ) <eos>	like ( francis , yvettte ) <eos>
victor knows daniel <eos>	know ( victor , daniel ) <eos>	know ( victor , daniel ) <eos>
margaret sees francis <eos>	see ( margaret , francis ) <eos>	see ( margaret , francis ) <eos>
eliza throws samuel <eos>	throw ( eliza , samuel ) <eos>	throw ( eliza , samuel ) <eos>
tracy likes daniel <eos>	like ( tracy , daniel ) <eos>	like ( tracy , daniel ) <eos>
eliza dislikes ursula <eos>	dislike ( eliza , ursula ) <eos>	dislike ( eliza , ursula ) <eos>
quinn meets zelda <eos>	meet ( quinn , zelda ) <eos>	meet ( quinn , zelda ) <eos>
victor knows isla <eos>	know ( victor , isla ) <eos>	know ( victor , isla ) <eos>
victor notices claire <eos>	notice ( victor , claire ) <eos>	notice ( victor , claire ) <eos>
grace knows yvette <eos>	know ( grace , yvettte ) <eos>	know ( grace , yvettte ) <eos>
xerxes knows margaret <eos>	know ( xerxes , margaret ) <eos>	know ( xerxes , margaret ) <eos>
eliza knows herself <eos>	know ( eliza , eliza ) <eos>	know ( eliza , eliza ) <eos>
grace throws alice <eos>	throw ( grace , alice ) <eos>	throw ( grace , alice ) <eos>
xerxes knows ursula <eos>	know ( xerxes , ursula ) <eos>	know ( xerxes , ursula ) <eos>
henry throws oswald <eos>	throw ( henry , oswald ) <eos>	throw ( henry , oswald ) <eos>
tracy likes claire <eos>	like ( tracy , claire ) <eos>	like ( tracy , claire ) <eos>
tracy sees john <eos>	see ( tracy , john ) <eos>	see ( tracy , john ) <eos>
john likes quinn <eos>	like ( john , quinn ) <eos>	like ( john , quinn ) <eos>
alice meets rachael <eos>	meet ( alice , rachael ) <eos>	meet ( alice , rachael ) <eos>
neha knows xerxes <eos>	know ( neha , xerxes ) <eos>	know ( neha , xerxes ) <eos>
yvette notices winnifred <eos>	notice ( yvettte , winnifred ) <eos>	notice ( yvettte , winnifred ) <eos>
samuel throws yvette <eos>	throw ( samuel , yvettte ) <eos>	throw ( samuel , yvettte ) <eos>
claire dislikes rachael <eos>	dislike ( claire , rachael ) <eos>	dislike ( claire , rachael ) <eos>
daniel dislikes isla <eos>	dislike ( daniel , isla ) <eos>	dislike ( daniel , isla ) <eos>
isla knows francis <eos>	know ( isla , francis ) <eos>	know ( isla , francis ) <eos>
tracy meets yvette <eos>	meet ( tracy , yvettte ) <eos>	meet ( tracy , yvettte ) <eos>
winnifred dislikes francis <eos>	dislike ( winnifred , francis ) <eos>	dislike ( winnifred , francis ) <eos>
rachael notices victor <eos>	notice ( rachael , victor ) <eos>	notice ( rachael , victor ) <eos>
francis sees neha <eos>	see ( francis , neha ) <eos>	see ( francis , neha ) <eos>
oswald knows katherine <eos>	know ( oswald , katherine ) <eos>	know ( oswald , katherine ) <eos>
yvette notices patricia <eos>	notice ( yvettte , patricia ) <eos>	notice ( yvettte , patricia ) <eos>
francis knows grace <eos>	know ( francis , grace ) <eos>	know ( francis , grace ) <eos>
margaret throws alice <eos>	throw ( margaret , alice ) <eos>	throw ( margaret , alice ) <eos>
alice meets oswald <eos>	meet ( alice , oswald ) <eos>	meet ( alice , oswald ) <eos>
yvette knows margaret <eos>	know ( yvettte , margaret ) <eos>	know ( yvettte , margaret ) <eos>
katherine knows grace <eos>	know ( katherine , grace ) <eos>	know ( katherine , grace ) <eos>
winnifred notices quinn <eos>	notice ( winnifred , quinn ) <eos>	notice ( winnifred , quinn ) <eos>
every turtle knows daniel <eos>	all x . ( turtle ( x ) -> know ( x , daniel ) ) <eos>	all x . ( turtle ( x ) -> know ( x , daniel ) ) <eos>
every person knows henry <eos>	all x . ( person ( x ) -> know ( x , henry ) ) <eos>	all x . ( person ( x ) -> know ( x , henry ) ) <eos>
every person meets lewis <eos>	all x . ( person ( x ) -> meet ( x , lewis ) ) <eos>	all x . ( person ( x ) -> meet ( x , lewis ) ) <eos>
every bear likes neha <eos>	all x . ( bear ( x ) -> like ( x , neha ) ) <eos>	all x . ( bear ( x ) -> like ( x , neha ) ) <eos>
every turtle notices herself <eos>	all x . ( turtle ( x ) -> notice ( x , x ) ) <eos>	all x . ( turtle ( x ) -> notice ( x , x ) ) <eos>
daniel knows rachael <eos>	know ( daniel , rachael ) <eos>	know ( daniel , rachael ) <eos>
lewis notices isla <eos>	notice ( lewis , isla ) <eos>	notice ( lewis , isla ) <eos>
margaret dislikes margaret <eos>	dislike ( margaret , margaret ) <eos>	dislike ( margaret , margaret ) <eos>
yvette knows henry <eos>	know ( yvettte , henry ) <eos>	know ( yvettte , henry ) <eos>
isla likes zelda <eos>	like ( isla , zelda ) <eos>	like ( isla , zelda ) <eos>
margaret throws claire <eos>	throw ( margaret , claire ) <eos>	throw ( margaret , claire ) <eos>
katherine meets zelda <eos>	meet ( katherine , zelda ) <eos>	meet ( katherine , zelda ) <eos>
bob dislikes eliza <eos>	dislike ( bob , eliza ) <eos>	dislike ( bob , eliza ) <eos>
tracy likes rachael <eos>	like ( tracy , rachael ) <eos>	like ( tracy , rachael ) <eos>
yvette likes alice <eos>	like ( yvettte , alice ) <eos>	like ( yvettte , alice ) <eos>
everyone sees daniel <eos>	all x . ( person ( x ) -> see ( x , daniel ) ) <eos>	all x . ( person ( x ) -> see ( x , daniel ) ) <eos>
every actor sees isla <eos>	all x . ( actor ( x ) -> see ( x , isla ) ) <eos>	all x . ( actor ( x ) -> see ( x , isla ) ) <eos>
every prion knows henry <eos>	all x . ( prion ( x ) -> know ( x , henry ) ) <eos>	all x . ( prion ( x ) -> know ( x , henry ) ) <eos>
every hoplite throws zelda <eos>	all x . ( hoplite ( x ) -> throw ( x , zelda ) ) <eos>	all x . ( hoplite ( x ) -> throw ( x , zelda ) ) <eos>
someone knows grace <eos>	exists x . ( person ( x ) & know ( x , grace ) ) <eos>	exists x . ( person ( x ) & know ( x , grace ) ) <eos>
patricia knows patricia <eos>	know ( patricia , patricia ) <eos>	know ( patricia , patricia ) <eos>
eliza throws neha <eos>	throw ( eliza , neha ) <eos>	throw ( eliza , neha ) <eos>
xerxes knows tracy <eos>	know ( xerxes , tracy ) <eos>	know ( xerxes , tracy ) <eos>
patricia likes xerxes <eos>	like ( patricia , xerxes ) <eos>	like ( patricia , xerxes ) <eos>
patricia meets francis <eos>	meet ( patricia , francis ) <eos>	meet ( patricia , francis ) <eos>
lewis sings <eos>	sing ( lewis ) <eos>	sing ( lewis ) <eos>
quinn runs <eos>	run ( quinn ) <eos>	run ( quinn ) <eos>
oswald sings <eos>	sing ( oswald ) <eos>	sing ( oswald ) <eos>
winnifred flies <eos>	fly ( winnifred ) <eos>	fly ( winnifred ) <eos>
john eats <eos>	eat ( john ) <eos>	eat ( john ) <eos>
xerxes knows grace <eos>	know ( xerxes , grace ) <eos>	know ( xerxes , grace ) <eos>
bob likes alice <eos>	like ( bob , alice ) <eos>	like ( bob , alice ) <eos>
lewis meets samuel <eos>	meet ( lewis , samuel ) <eos>	meet ( lewis , samuel ) <eos>
samuel throws daniel <eos>	throw ( samuel , daniel ) <eos>	throw ( samuel , daniel ) <eos>
margaret dislikes rachael <eos>	dislike ( margaret , rachael ) <eos>	dislike ( margaret , rachael ) <eos>
winnifred meets xerxes <eos>	meet ( winnifred , xerxes ) <eos>	meet ( winnifred , xerxes ) <eos>
xerxes knows alice <eos>	know ( xerxes , alice ) <eos>	know ( xerxes , alice ) <eos>
tracy dislikes isla <eos>	dislike ( tracy , isla ) <eos>	dislike ( tracy , isla ) <eos>
alice sees francis <eos>	see ( alice , francis ) <eos>	see ( alice , francis ) <eos>
daniel likes rachael <eos>	like ( daniel , rachael ) <eos>	like ( daniel , rachael ) <eos>
margaret notices quinn <eos>	notice ( margaret , quinn ) <eos>	notice ( margaret , quinn ) <eos>
eliza sees katherine <eos>	see ( eliza , katherine ) <eos>	see ( eliza , katherine ) <eos>
bob likes eliza <eos>	like ( bob , eliza ) <eos>	like ( bob , eliza ) <eos>
henry sees daniel <eos>	see ( henry , daniel ) <eos>	see ( henry , daniel ) <eos>
claire throws alice <eos>	throw ( claire , alice ) <eos>	throw ( claire , alice ) <eos>
every prion meets lewis <eos>	all x . ( prion ( x ) -> meet ( x , lewis ) ) <eos>	all x . ( prion ( x ) -> meet ( x , lewis ) ) <eos>
every hoplite throws samuel <eos>	all x . ( hoplite ( x ) -> throw ( x , samuel ) ) <eos>	all x . ( hoplite ( x ) -> throw ( x , samuel ) ) <eos>
everyone likes henry <eos>	all x . ( person ( x ) -> like ( x , henry ) ) <eos>	all x . ( person ( x ) -> like ( x , henry ) ) <eos>
every dog knows alice <eos>	all x . ( dog ( x ) -> know ( x , alice ) ) <eos>	all x . ( bear ( x ) -> know ( x , alice ) ) <eos>
every turtle meets alice <eos>	all x . ( turtle ( x ) -> meet ( x , alice ) ) <eos>	all x . ( turtle ( x ) -> meet ( x , alice ) ) <eos>
every bear dislikes lewis <eos>	all x . ( bear ( x ) -> dislike ( x , lewis ) ) <eos>	all x . ( bear ( x ) -> dislike ( x , lewis ) ) <eos>
someone sees victor <eos>	exists x . ( person ( x ) & see ( x , victor ) ) <eos>	exists x . ( person ( x ) & see ( x , victor ) ) <eos>
every person meets neha <eos>	all x . ( person ( x ) -> meet ( x , neha ) ) <eos>	all x . ( person ( x ) -> meet ( x , neha ) ) <eos>
everyone throws daniel <eos>	all x . ( person ( x ) -> throw ( x , daniel ) ) <eos>	all x . ( person ( x ) -> throw ( x , daniel ) ) <eos>
every dog likes ursula <eos>	all x . ( dog ( x ) -> like ( x , ursula ) ) <eos>	all x . ( bear ( x ) -> like ( x , ursula ) ) <eos>
victor throws grace <eos>	throw ( victor , grace ) <eos>	throw ( victor , grace ) <eos>
margaret throws rachael <eos>	throw ( margaret , rachael ) <eos>	throw ( margaret , rachael ) <eos>
john knows isla <eos>	know ( john , isla ) <eos>	know ( john , isla ) <eos>
isla dislikes yvette <eos>	dislike ( isla , yvettte ) <eos>	dislike ( isla , yvettte ) <eos>
winnifred likes eliza <eos>	like ( winnifred , eliza ) <eos>	like ( winnifred , eliza ) <eos>
everyone likes yvette <eos>	all x . ( person ( x ) -> like ( x , yvettte ) ) <eos>	all x . ( person ( x ) -> like ( x , yvettte ) ) <eos>
every prion knows margaret <eos>	all x . ( prion ( x ) -> know ( x , margaret ) ) <eos>	all x . ( prion ( x ) -> know ( x , margaret ) ) <eos>
every bear knows grace <eos>	all x . ( bear ( x ) -> know ( x , grace ) ) <eos>	all x . ( bear ( x ) -> know ( x , grace ) ) <eos>
every person likes henry <eos>	all x . ( person ( x ) -> like ( x , henry ) ) <eos>	all x . ( person ( x ) -> like ( x , henry ) ) <eos>
every bear throws samuel <eos>	all x . ( bear ( x ) -> throw ( x , samuel ) ) <eos>	all x . ( bear ( x ) -> throw ( x , samuel ) ) <eos>
every turtle knows daniel <eos>	all x . ( turtle ( x ) -> know ( x , daniel ) ) <eos>	all x . ( turtle ( x ) -> know ( x , daniel ) ) <eos>
someone knows henry <eos>	exists x . ( person ( x ) & know ( x , henry ) ) <eos>	exists x . ( person ( x ) & know ( x , henry ) ) <eos>
every condor notices grace <eos>	all x . ( condor ( x ) -> notice ( x , grace ) ) <eos>	all x . ( condor ( x ) -> notice ( x , grace ) ) <eos>
every turtle likes victor <eos>	all x . ( turtle ( x ) -> like ( x , victor ) ) <eos>	all x . ( turtle ( x ) -> like ( x , victor ) ) <eos>
